doc_id,block_type,para_id,sent_id,is_para_final,page_n,textstring_rich,textstring_base,textstring_simple
brunfels_apodixis_1531,body,62,0,True,186,Boley von yederman wol bekannt/ wachßet an feüchten stetten vff anderhalb spannen hoch/ der stengel mit kleynen bletlin.,boley von yederman wol bekannt/ wachßet an feüchten stetten vff anderhalb spannen hoch/ der stengel mit kleynen bletlin.,boley uon yederman wol bekannt wachsset an feuchten stetten uff anderhalb spannen hoch der stengel mit kleynen bletlin
brunfels_apodixis_1531,head,63,0,False,186,¶ Blaw kornbluͦmen.,blaw kornblumen.,blaw kornblumen
brunfels_apodixis_1531,head,63,1,True,186,Flores frumentin.,flores frumentin.,flores frumentin
brunfels_apodixis_1531,body,64,0,True,186,Blaw korn bluͦmen/ von den Latiniscen Flores frumẽti/ der Flores siliginis genant/ Zuͦ teütsch Kornbluͦmen.,blaw korn blumen/ von den latiniscen flores frumẽti/ der flores siliginis genant/ zu teütsch kornblumen.,blaw korn blumen uon den latiniscen flores frumenti der flores siliginis genant zu teutsch kornblumen
brunfels_apodixis_1531,head,65,0,False,186,¶ Blaw Violaten.,blaw violaten.,blaw uiolaten
brunfels_apodixis_1531,head,65,1,True,186,Viola.,viola.,uiola
brunfels_apodixis_1531,body,66,0,False,186,Blaw Violen in latin Viola.,blaw violen in latin viola.,blaw uiolen in latin uiola
brunfels_apodixis_1531,body,66,1,True,186,Es ist auch ein ander geschlecht der Violen/ in latinischer zungenn Cheiri/ vnd von den Teütschen Violen/ vnd seind Negel bluͤmlin.,es ist auch ein ander geschlecht der violen/ in latinischer zungenn cheiri/ vnd von den teütschen violen/ vnd seind negel blümlin.,es ist auch ein ander geschlecht der uiolen in latinischer zungenn cheiri und uon den teutschen uiolen und seind negel blumlin
brunfels_apodixis_1531,head,67,0,False,186,¶ Buck.,buck.,buck
brunfels_apodixis_1531,head,67,1,True,186,Artemisia.,artemisia.,artemisia
brunfels_apodixis_1531,body,68,0,False,186,Buck in latinischer zungen Artemisia/ ein muͦtter der kreüter/ vnd von den Teütschen Buck/ ođ Beyfuͦß/ oder Sonnen wendel genant.,buck in latinischer zungen artemisia/ ein mutter der kreüter/ vnd von den teütschen buck/ ođ beyfuß/ oder sonnen wendel genant.,buck in latinischer zungen artemisia ein mutter der kreuter und uon den teutschen buck oder beyfuss oder sonnen wendel genant
brunfels_apodixis_1531,body,68,1,False,186,Auch võ etlichen sant Johans kraut/ oder Gürtzel/ darum̃ das es an sant Johans tag des Taͤuffers würt vmbgürtet/ vñ in das fewr geworffen. dz ist falsch. wañ sant Johans kraut von den Latinischen Perforata/ oder herba sacti Johannis genañt würt darumb/ das sein bletter durchloͤchert seind/ vnd ist der Basilien gleich/ vnd dem teüffel widerwertig/ von des wegen vil genant würt herba Fuga demonum/ teufel flüchtig.,auch võ etlichen sant johans kraut/ oder gürtzel/ darum̃ das es an sant johans tag des täuffers würt vmbgürtet/ vñ in das fewr geworffen. dz ist falsch. wañ sant johans kraut von den latinischen perforata/ oder herba sacti johannis genañt würt darumb/ das sein bletter durchlöchert seind/ vnd ist der basilien gleich/ vnd dem teüffel widerwertig/ von des wegen vil genant würt herba fuga demonum/ teufel flüchtig.,auch uon etlichen sant iohans kraut oder gurtzel darumm das es an sant iohans tag des tauffers wurt umbgurtet und in das fewr geworffen dz ist falsch wann sant iohans kraut uon den latinischen perforata oder herba sacti iohannis genannt wurt darumb das sein bletter durchlochert seind und ist der basilien gleich und dem teuffel widerwertig uon des wegen uil genant wurt herba fuga demonum teufel fluchtig
brunfels_apodixis_1531,body,68,2,True,186,Als ich selber gesehẽ hab das kraut in die hand verbergen/ eim behafftenn menschen die hand gebotten/ greiffen sye die nit an/ darumb das selbig kraut von den Latinischen sant Johans kraut genant ist/ vnnd nit Buck/ wie wol Buck auch ein solch verborgenheit bey im hat für zaubernüß/ vmb der kürtze willenn hye vnderwegen gelassen.,als ich selber gesehẽ hab das kraut in die hand verbergen/ eim behafftenn menschen die hand gebotten/ greiffen sye die nit an/ darumb das selbig kraut von den latinischen sant johans kraut genant ist/ vnnd nit buck/ wie wol buck auch ein solch verborgenheit bey im hat für zaubernüß/ vmb der kürtze willenn hye vnderwegen gelassen.,als ich selber gesehen hab das kraut in die hand uerbergen eim behafftenn menschen die hand gebotten greiffen sye die nit an darumb das selbig kraut uon den latinischen sant iohans kraut genant ist unnd nit buck wie wol buck auch ein solch uerborgenheit bey im hat fur zaubernuss umb der kurtze willenn hye underwegen gelassen
brunfels_apodixis_1531,head,69,0,False,186,¶ Wegerich.,wegerich.,wegerich
brunfels_apodixis_1531,head,69,1,True,186,Plantago.,plantago.,plantago
brunfels_apodixis_1531,body,70,0,False,186,Breit wegerich in latinischer zungen Plantago/ oder Quinqueneruia/ oder Lingua arietis/ oder Plantago maior gesprochen/ von den Teütschen Breitwegerich/ zuͦ vnderscheyd der dreyerley Wegerich/ die da seind/ als Spitzwegerich/ von den Latinischen Lancea lata/ darumb dz es einer lantzẽ eisen gleich ist. vnd Wasser wegerich/ von den Latinischen Plantago aquatica/ von den Teütschen froͤsch loͤffel kraut genant/ darumb das es in den lachen wechßt/ da die froͤsch wonent.,breit wegerich in latinischer zungen plantago/ oder quinqueneruia/ oder lingua arietis/ oder plantago maior gesprochen/ von den teütschen breitwegerich/ zu vnderscheyd der dreyerley wegerich/ die da seind/ als spitzwegerich/ von den latinischen lancea lata/ darumb dz es einer lantzẽ eisen gleich ist. vnd wasser wegerich/ von den latinischen plantago aquatica/ von den teütschen frösch löffel kraut genant/ darumb das es in den lachen wechßt/ da die frösch wonent.,breit wegerich in latinischer zungen plantago oder quinqueneruia oder lingua arietis oder plantago maior gesprochen uon den teutschen breitwegerich zu underscheyd der dreyerley wegerich die da seind als spitzwegerich uon den latinischen lancea lata darumb dz es einer lantzen eisen gleich ist und wasser wegerich uon den latinischen plantago aquatica uon den teutschen frosch loffel kraut genant darumb das es in den lachen wechsst da die frosch wonent
brunfels_apodixis_1531,body,70,1,True,186,Vnnd das dritt Plantago maior/ von dem ich schreib.,vnnd das dritt plantago maior/ von dem ich schreib.,unnd das dritt plantago maior uon dem ich schreib
brunfels_apodixis_1531,head,71,0,False,186,¶ Benedicten wurtz.,benedicten wurtz.,benedicten wurtz
brunfels_apodixis_1531,head,71,1,True,186,Garyophyllata altera.,garyophyllata altera.,garyophyllata altera
brunfels_apodixis_1531,body,72,0,False,186,Benedicten von den Latinischen Garyophyllata/ oder Sanumunda genant.,benedicten von den latinischen garyophyllata/ oder sanumunda genant.,benedicten uon den latinischen garyophyllata oder sanumunda genant
brunfels_apodixis_1531,body,72,1,True,186,Welchs kraut sich gleicht etwan mit den blettern der Agrimonien/ welche wurtzel ein geschmack gleich den Neglin gibt/ darumb im Mertzen offt die wurtzel würt in wein gelegt/ vnd daruon getruncken.,welchs kraut sich gleicht etwan mit den blettern der agrimonien/ welche wurtzel ein geschmack gleich den neglin gibt/ darumb im mertzen offt die wurtzel würt in wein gelegt/ vnd daruon getruncken.,welchs kraut sich gleicht etwan mit den blettern der agrimonien welche wurtzel ein geschmack gleich den neglin gibt darumb im mertzen offt die wurtzel wurt in wein gelegt und daruon getruncken
brunfels_apodixis_1531,head,73,0,False,186,¶ Bestenaw.,bestenaw.,bestenaw
brunfels_apodixis_1531,head,73,1,True,186,Pastinaca.,pastinaca.,pastinaca
brunfels_apodixis_1531,body,74,0,False,186,Bestenaw wurtzel von den Latinischen Pastinaca domestica genant/ von den Teütschen Morell/ oder Bestenaw.,bestenaw wurtzel von den latinischen pastinaca domestica genant/ von den teütschen morell/ oder bestenaw.,bestenaw wurtzel uon den latinischen pastinaca domestica genant uon den teutschen morell oder bestenaw
brunfels_apodixis_1531,body,74,1,False,186,Vnd ist zweyerley/ wild/ vnd zam̃.,vnd ist zweyerley/ wild/ vnd zam̃.,und ist zweyerley wild und zamm
brunfels_apodixis_1531,body,74,2,False,186,Das wild von den Teütschen groß Bibinel/ oder wild Bestenaw/ darumb das es gleich ist etlicher massen der Bibinel/ doch groͤsser.,das wild von den teütschen groß bibinel/ oder wild bestenaw/ darumb das es gleich ist etlicher massen der bibinel/ doch grösser.,das wild uon den teutschen gross bibinel oder wild bestenaw darumb das es gleich ist etlicher massen der bibinel doch grosser
brunfels_apodixis_1531,body,74,3,True,186,Es ist auch ein ander geschlecht Daucus asininus genant/ vnd von den Teütschen Vogelsneft/ wachßett vff den matten mit einer zuͦ gethonen weissen bluͦmen/ wie ein duben nest/ gewinnet horechten somen/ in ̃ zuͦ geschlossen bluͦmen dariñ offterfunden/ daruon der nam̃ Vogels nest entspringt.,es ist auch ein ander geschlecht daucus asininus genant/ vnd von den teütschen vogelsneft/ wachßett vff den matten mit einer zu gethonen weissen blumen/ wie ein duben nest/ gewinnet horechten somen/ in ̃ zu geschlossen blumen dariñ offterfunden/ daruon der nam̃ vogels nest entspringt.,es ist auch ein ander geschlecht daucus asininus genant und uon den teutschen uogelsneft wachssett uff den matten mit einer zu gethonen weissen blumen wie ein duben nest gewinnet horechten somen in zu geschlossen blumen darinn offterfunden daruon der namm uogels nest entspringt
brunfels_apodixis_1531,head,75,0,True,186,¶ Bappelen Malua.,bappelen malua.,bappelen malua
brunfels_apodixis_1531,body,76,0,True,186,Bappeln von den Teütschen Bappel kraut genannt/ des geschlechts manigfaltig ist/ als Malua hispanica/ oder Malua agrestis/ von den Teütschen genant wild/ oder weiß Bappeln.,bappeln von den teütschen bappel kraut genannt/ des geschlechts manigfaltig ist/ als malua hispanica/ oder malua agrestis/ von den teütschen genant wild/ oder weiß bappeln.,bappeln uon den teutschen bappel kraut genannt des geschlechts manigfaltig ist als malua hispanica oder malua agrestis uon den teutschen genant wild oder weiss bappeln
brunfels_apodixis_1531,head,77,0,False,186,¶ Brunellen.,brunellen.,brunellen
brunfels_apodixis_1531,head,77,1,True,186,Prunella.,prunella.,prunella
brunfels_apodixis_1531,body,78,0,False,186,Brunellen in Latinischer zungen Prunella genant/ vnd ist ein kraut hat ein brune bluͦm/ kraut vñ stengel in der hoͤhe einer spannen/ vñ ist es gar nahe gleich der Güldin gunsel bluͦm/ ist blawfarb/ darumb eins für das ander genummen würt.,brunellen in latinischer zungen prunella genant/ vnd ist ein kraut hat ein brune blum/ kraut vñ stengel in der höhe einer spannen/ vñ ist es gar nahe gleich der güldin gunsel blum/ ist blawfarb/ darumb eins für das ander genummen würt.,brunellen in latinischer zungen prunella genant und ist ein kraut hat ein brune blum kraut und stengel in der hohe einer spannen und ist es gar nahe gleich der guldin gunsel blum ist blawfarb darumb eins fur das ander genummen wurt
brunfels_apodixis_1531,body,78,1,True,186,Es ist aber falsch/ doch haben sye gar nahe ein tugent/ oder krafft.,es ist aber falsch/ doch haben sye gar nahe ein tugent/ oder krafft.,es ist aber falsch doch haben sye gar nahe ein tugent oder krafft
brunfels_apodixis_1531,head,79,0,False,186,¶ Bingelkraut.,bingelkraut.,bingelkraut
brunfels_apodixis_1531,head,79,1,True,186,Mercurialis,mercurialis,mercurialis
brunfels_apodixis_1531,body,80,0,False,186,Bingelkraut in latin Mercurialis/ gar nah gleich mit stengel vnd blettern dem kraut Milten/ võ Latinischen Atriplex genant/ ein wenig schmeler vnd gruͤner/ des halb jm von etlichen Teütschen der nam̃ geben ist Scheißmilt/ darumb es so genutzt würdt/ bewegt es den stuͦlgang.,bingelkraut in latin mercurialis/ gar nah gleich mit stengel vnd blettern dem kraut milten/ võ latinischen atriplex genant/ ein wenig schmeler vnd grüner/ des halb jm von etlichen teütschen der nam̃ geben ist scheißmilt/ darumb es so genutzt würdt/ bewegt es den stulgang.,bingelkraut in latin mercurialis gar nah gleich mit stengel und blettern dem kraut milten uon latinischen atriplex genant ein wenig schmeler und gruner des halb im uon etlichen teutschen der namm geben ist scheissmilt darumb es so genutzt wurdt bewegt es den stulgang
brunfels_apodixis_1531,body,80,1,True,186,Auch ist ein ander kraut von Latinischen Mercurialis genant/ vnd in teütscher sprach Guͦt heinrich/ an etlichẽ enden Schmirbel/ doch ist es nit das kraut mit den gelben bluͦmenn/ gleich eim eyer dotter/ das in feüchten matten oder wysen wachßet.,auch ist ein ander kraut von latinischen mercurialis genant/ vnd in teütscher sprach gut heinrich/ an etlichẽ enden schmirbel/ doch ist es nit das kraut mit den gelben blumenn/ gleich eim eyer dotter/ das in feüchten matten oder wysen wachßet.,auch ist ein ander kraut uon latinischen mercurialis genant und in teutscher sprach gut heinrich an etlichen enden schmirbel doch ist es nit das kraut mit den gelben blumenn gleich eim eyer dotter das in feuchten matten oder wysen wachsset
brunfels_apodixis_1531,head,81,0,False,186,¶ Camillen.,camillen.,camillen
brunfels_apodixis_1531,head,81,1,True,186,Camomilla.,camomilla.,camomilla
brunfels_apodixis_1531,body,82,0,False,187,CAmillen in latinischer zungen Camomilla.,camillen in latinischer zungen camomilla.,camillen in latinischer zungen camomilla
brunfels_apodixis_1531,body,82,1,False,187,Des krauts ist dreyerley geschlechts.,des krauts ist dreyerley geschlechts.,des krauts ist dreyerley geschlechts
brunfels_apodixis_1531,body,82,2,False,187,Eins dz man nennet Brottbluͦmen/ vnd stinckt/ vnd wechßt germ vmb die stattgraͤben/ von den Latinischen Cotula ferida genant.,eins dz man nennet brottblumen/ vnd stinckt/ vnd wechßt germ vmb die stattgräben/ von den latinischen cotula ferida genant.,eins dz man nennet brottblumen und stinckt und wechsst germ umb die stattgraben uon den latinischen cotula ferida genant
brunfels_apodixis_1531,body,82,3,False,187,Das ander ist Krotten kraut das nit stinckt/ von den Latinischen Cotula non ferida genant.,das ander ist krotten kraut das nit stinckt/ von den latinischen cotula non ferida genant.,das ander ist krotten kraut das nit stinckt uon den latinischen cotula non ferida genant
brunfels_apodixis_1531,body,82,4,False,187,Die zwey kreüter seind gantz gleich mit bluͦmen vnd stengel der Camillen/ dann allein die Camillen bluͦm/ hat ein guͦten geschmack/ vnd wachßet vff den felden/ oder in gekertem grund.,die zwey kreüter seind gantz gleich mit blumen vnd stengel der camillen/ dann allein die camillen blum/ hat ein guten geschmack/ vnd wachßet vff den felden/ oder in gekertem grund.,die zwey kreuter seind gantz gleich mit blumen und stengel der camillen dann allein die camillen blum hat ein guten geschmack und wachsset uff den felden oder in gekertem grund
brunfels_apodixis_1531,body,82,5,True,187,Aber beyd Krottenkreüter/ eins gern stinckt das ander kein geschmack hat.,aber beyd krottenkreüter/ eins gern stinckt das ander kein geschmack hat.,aber beyd krottenkreuter eins gern stinckt das ander kein geschmack hat
brunfels_apodixis_1531,head,83,0,False,187,¶ Clibenkraut.,clibenkraut.,clibenkraut
brunfels_apodixis_1531,head,83,1,True,187,Rubea.,rubea.,rubea
brunfels_apodixis_1531,body,84,0,False,187,Clibenkraut/ von den Latinischen Rubea genant/ vnd in teütschem Clib/ oder Cleb/ darumb wañ man sein blatt oder stengel über die zung streicht das es daran kleben ist.,clibenkraut/ von den latinischen rubea genant/ vnd in teütschem clib/ oder cleb/ darumb wañ man sein blatt oder stengel über die zung streicht das es daran kleben ist.,clibenkraut uon den latinischen rubea genant und in teutschem clib oder cleb darumb wann man sein blatt oder stengel uber die zung streicht das es daran kleben ist
brunfels_apodixis_1531,body,84,1,True,187,Vnnd das kraut ist in der leng anderhalben ellenbogen hoch/ mit kleinen blettlin/ zuͦ ringe vmb den stengel/ gleich eim sternẽ/ oder dem Walt meister.,vnnd das kraut ist in der leng anderhalben ellenbogen hoch/ mit kleinen blettlin/ zu ringe vmb den stengel/ gleich eim sternẽ/ oder dem walt meister.,unnd das kraut ist in der leng anderhalben ellenbogen hoch mit kleinen blettlin zu ringe umb den stengel gleich eim sternen oder dem walt meister
brunfels_apodixis_1531,head,85,0,False,187,Creütz wurtz.,creütz wurtz.,creutz wurtz
brunfels_apodixis_1531,head,85,1,True,187,Scarum celle.,scarum celle.,scarum celle
brunfels_apodixis_1531,body,86,0,True,187,Creütz wurtz von den Latinischen Scraum celle genañt/ vnd von den Teütschen Creütz wurtz/ vñ ist ein klein kraut/ wachßet vff den geoͤrtẽ aͤckern/ sunder bey zybelẽ/ karßkraut/ oder bey bynetsch/ in der hoͤhe eins ellenbogen/ wañ es hoch würt/ mit kleinen blettern.,creütz wurtz von den latinischen scraum celle genañt/ vnd von den teütschen creütz wurtz/ vñ ist ein klein kraut/ wachßet vff den geörtẽ äckern/ sunder bey zybelẽ/ karßkraut/ oder bey bynetsch/ in der höhe eins ellenbogen/ wañ es hoch würt/ mit kleinen blettern.,creutz wurtz uon den latinischen scraum celle genannt und uon den teutschen creutz wurtz und ist ein klein kraut wachsset uff den georten ackern sunder bey zybelen karsskraut oder bey bynetsch in der hohe eins ellenbogen wann es hoch wurt mit kleinen blettern
brunfels_apodixis_1531,head,87,0,False,187,¶ Capis kraut.,capis kraut.,capis kraut
brunfels_apodixis_1531,head,87,1,True,187,Bleta alba.,bleta alba.,bleta alba
brunfels_apodixis_1531,body,88,0,True,187,Capis kraut in latin Bleta alba genannt/ von den Teütschen Capis/ hat groß koͤpff/ ist yederman wolbekannt.,capis kraut in latin bleta alba genannt/ von den teütschen capis/ hat groß köpff/ ist yederman wolbekannt.,capis kraut in latin bleta alba genannt uon den teutschen capis hat gross kopff ist yederman wolbekannt
brunfels_apodixis_1531,head,89,0,False,187,¶ Tausent guldin.,tausent guldin.,tausent guldin
brunfels_apodixis_1531,head,89,1,True,187,Centaurea.,centaurea.,centaurea
brunfels_apodixis_1531,body,90,0,False,187,Taufent guldin kraut/ in latin Cẽtaurea genañt.,taufent guldin kraut/ in latin cẽtaurea genañt.,taufent guldin kraut in latin centaurea genannt
brunfels_apodixis_1531,body,90,1,False,187,Es ist auch von etlichen Aurin genañt/ darum̃ dz sein stengel nahe dẽ gold gleich seind/ mit einer roten bluͦmen.,es ist auch von etlichen aurin genañt/ darum̃ dz sein stengel nahe dẽ gold gleich seind/ mit einer roten blumen.,es ist auch uon etlichen aurin genannt darumm dz sein stengel nahe den gold gleich seind mit einer roten blumen
brunfels_apodixis_1531,body,90,2,False,187,Vñ heyßt auch Fyber kraut/ darumb/ wer sein kraut seüdt mit wein/ oder das puluer yßt oder trinckt des morgens nüchtern/ der würt sein ledig.,vñ heyßt auch fyber kraut/ darumb/ wer sein kraut seüdt mit wein/ oder das puluer yßt oder trinckt des morgens nüchtern/ der würt sein ledig.,und heysst auch fyber kraut darumb wer sein kraut seudt mit wein oder das puluer ysst oder trinckt des morgens nuchtern der wurt sein ledig
brunfels_apodixis_1531,body,90,3,False,187,Des krauts geschlecht zweyerley/ groß vnnd klein.,des krauts geschlecht zweyerley/ groß vnnd klein.,des krauts geschlecht zweyerley gross unnd klein
brunfels_apodixis_1531,body,90,4,False,187,Aber wenig Autores hab ich funden/ so die groͤsser gesehen haben/ wiewol etlich erfarenden sprechẽ/ es sey das kraut Mettram/ das von Latinischẽ Matricaria genant würt/ das ich für die warheit nit bescheidẽ kan/ doch würt er darfür gehaltẽ.,aber wenig autores hab ich funden/ so die grösser gesehen haben/ wiewol etlich erfarenden sprechẽ/ es sey das kraut mettram/ das von latinischẽ matricaria genant würt/ das ich für die warheit nit bescheidẽ kan/ doch würt er darfür gehaltẽ.,aber wenig autores hab ich funden so die grosser gesehen haben wiewol etlich erfarenden sprechen es sey das kraut mettram das uon latinischen matricaria genant wurt das ich fur die warheit nit bescheiden kan doch wurt er darfur gehalten
brunfels_apodixis_1531,body,90,5,True,187,Aber das klein/ mit dem dürrenn stengel/ vff anderhalb spannen hoch mit einem rotfarben bluͤmlin/ eins bittern geschmacks.,aber das klein/ mit dem dürrenn stengel/ vff anderhalb spannen hoch mit einem rotfarben blümlin/ eins bittern geschmacks.,aber das klein mit dem durrenn stengel uff anderhalb spannen hoch mit einem rotfarben blumlin eins bittern geschmacks
brunfels_apodixis_1531,head,91,0,True,187,¶ Daubenkropff Fumus terr[ecaud].,daubenkropff fumus terrecaud.,daubenkropff fumus terrecaud
brunfels_apodixis_1531,body,92,0,False,187,Daubenkropff/ in latin fumus terre/ von den Teütschen Erdtrauch/ oder Daubenkropff/ oder Katzen koͤrbel kraut genẽt.,daubenkropff/ in latin fumus terre/ von den teütschen erdtrauch/ oder daubenkropff/ oder katzen körbel kraut genẽt.,daubenkropff in latin fumus terre uon den teutschen erdtrauch oder daubenkropff oder katzen korbel kraut genent
brunfels_apodixis_1531,body,92,1,True,187,Jst ein klein kraut mit braunfarbẽ bluͤmlin/ in dď hoͤhe anderthalb spannẽ/ yederman wol bekant/ wachßet auff aͤckern/ oder weinreben/ an gebauwenen stetten.,jst ein klein kraut mit braunfarbẽ blümlin/ in dď höhe anderthalb spannẽ/ yederman wol bekant/ wachßet auff äckern/ oder weinreben/ an gebauwenen stetten.,ist ein klein kraut mit braunfarben blumlin in der hohe anderthalb spannen yederman wol bekant wachsset auff ackern oder weinreben an gebauwenen stetten
brunfels_apodixis_1531,head,93,0,False,187,¶ Baldron.,baldron.,baldron
brunfels_apodixis_1531,head,93,1,True,187,Valeriana.,valeriana.,ualeriana
brunfels_apodixis_1531,body,94,0,False,187,Denmarck/ in latin Marinella/ oder Valeriana/ oder herba Benedicta/ oder Amantilla/ oder Genicularis/ oder Valentina/ oder Serpillum maius/ oder Herba Catte/ Katzen kraut genannt.,denmarck/ in latin marinella/ oder valeriana/ oder herba benedicta/ oder amantilla/ oder genicularis/ oder valentina/ oder serpillum maius/ oder herba catte/ katzen kraut genannt.,denmarck in latin marinella oder ualeriana oder herba benedicta oder amantilla oder genicularis oder ualentina oder serpillum maius oder herba catte katzen kraut genannt
brunfels_apodixis_1531,body,94,1,False,187,Vnd von den Teütschen Deñmarck/ oder Baldrion.,vnd von den teütschen deñmarck/ oder baldrion.,und uon den teutschen dennmarck oder baldrion
brunfels_apodixis_1531,body,94,2,False,187,Doch Katzen kraut/ darum̃ dz die katzen die wurtzel gern schmacken vnd essen zuͦ behalten jr gesicht.,doch katzen kraut/ darum̃ dz die katzen die wurtzel gern schmacken vnd essen zu behalten jr gesicht.,doch katzen kraut darumm dz die katzen die wurtzel gern schmacken und essen zu behalten ir gesicht
brunfels_apodixis_1531,body,94,3,True,187,Vnnd das kraut Deñmark mit stengel vnd kraut wachßet vff drey ellenbogen hoch/ vnnd Nept vff zwen/ darnach gewiñt es ein langen stengel mit einer weisszen bluͦmen gleich dem holder/ vnd das kraut nit vil nütz ist.,vnnd das kraut deñmark mit stengel vnd kraut wachßet vff drey ellenbogen hoch/ vnnd nept vff zwen/ darnach gewiñt es ein langen stengel mit einer weisszen blumen gleich dem holder/ vnd das kraut nit vil nütz ist.,unnd das kraut dennmark mit stengel und kraut wachsset uff drey ellenbogen hoch unnd nept uff zwen darnach gewinnt es ein langen stengel mit einer weisszen blumen gleich dem holder und das kraut nit uil nutz ist
brunfels_apodixis_1531,head,95,0,False,187,¶ Dyll.,dyll.,dyll
brunfels_apodixis_1531,head,95,1,True,187,Anethum.,anethum.,anethum
brunfels_apodixis_1531,body,96,0,True,187,Dyllen in latinischer zungen Anethum/ vnd ist ein kraut gleich dem Fenchel/ wachßet an gebuwenen enden/ vff zwen ellenbogen hoch/ gemeynklich wol bekannt.,dyllen in latinischer zungen anethum/ vnd ist ein kraut gleich dem fenchel/ wachßet an gebuwenen enden/ vff zwen ellenbogen hoch/ gemeynklich wol bekannt.,dyllen in latinischer zungen anethum und ist ein kraut gleich dem fenchel wachsset an gebuwenen enden uff zwen ellenbogen hoch gemeynklich wol bekannt
brunfels_apodixis_1531,head,97,0,False,187,¶ Daub nesselen.,daub nesselen.,daub nesselen
brunfels_apodixis_1531,head,97,1,True,187,Vrtica mortua.,vrtica mortua.,urtica mortua
brunfels_apodixis_1531,body,98,0,False,187,Daub nesselen von den Kriechen Archangelica genant/ in latin Vrtica mortua.,daub nesselen von den kriechen archangelica genant/ in latin vrtica mortua.,daub nesselen uon den kriechen archangelica genant in latin urtica mortua
brunfels_apodixis_1531,body,98,1,False,187,Vñ seind zwo gestalt/ ein mit weisszen bluͦmen/ das ander mit blawen.,vñ seind zwo gestalt/ ein mit weisszen blumen/ das ander mit blawen.,und seind zwo gestalt ein mit weisszen blumen das ander mit blawen
brunfels_apodixis_1531,body,98,2,True,187,Wie wol ich von der bluͤtt schreib/ so ist ir also wenig vnd zart/ das du dar für wol nemen magst die oͤbern gypfel vnnd dolden da die bluͦmen am meisten stond.,wie wol ich von der blütt schreib/ so ist ir also wenig vnd zart/ das du dar für wol nemen magst die öbern gypfel vnnd dolden da die blumen am meisten stond.,wie wol ich uon der blutt schreib so ist ir also wenig und zart das du dar fur wol nemen magst die obern gypfel unnd dolden da die blumen am meisten stond
brunfels_apodixis_1531,head,99,0,False,187,¶ Dudystel.,dudystel.,dudystel
brunfels_apodixis_1531,head,99,1,True,187,Scariola.,scariola.,scariola
brunfels_apodixis_1531,body,100,0,True,187,Dudystel das kraut von den Latinischen Scariola genant/ ist ein kraut gar nah gleich geschaffen der Endiuien/ allein das diß milch gibt/ mit blaw faren blettern/ manglen der stacheln an dem rucken/ als die Groß dystel/ oder Endiuien hatt.,dudystel das kraut von den latinischen scariola genant/ ist ein kraut gar nah gleich geschaffen der endiuien/ allein das diß milch gibt/ mit blaw faren blettern/ manglen der stacheln an dem rucken/ als die groß dystel/ oder endiuien hatt.,dudystel das kraut uon den latinischen scariola genant ist ein kraut gar nah gleich geschaffen der endiuien allein das diss milch gibt mit blaw faren blettern manglen der stacheln an dem rucken als die gross dystel oder endiuien hatt
brunfels_apodixis_1531,head,101,0,False,187,¶ Erdberkraut.,erdberkraut.,erdberkraut
brunfels_apodixis_1531,head,101,1,True,187,Fragaria.,fragaria.,fragaria
brunfels_apodixis_1531,body,102,0,True,187,ERdberkraut von den Latinischen herba fragaria genant/ vnd in teütschem Erdber/ darum̃ dz sye nah bey der erdẽ wachßen/ zuͦ vnderscheid den Bronbern/ oder Hympern/ die in dď hoͤhe wachßẽ.,erdberkraut von den latinischen herba fragaria genant/ vnd in teütschem erdber/ darum̃ dz sye nah bey der erdẽ wachßen/ zu vnderscheid den bronbern/ oder hympern/ die in dď höhe wachßẽ.,erdberkraut uon den latinischen herba fragaria genant und in teutschem erdber darumm dz sye nah bey der erden wachssen zu underscheid den bronbern oder hympern die in der hohe wachssen
brunfels_apodixis_1531,head,103,0,False,187,¶ Engelfüß.,engelfüß.,engelfuss
brunfels_apodixis_1531,head,103,1,True,187,Polypodium.,polypodium.,polypodium
brunfels_apodixis_1531,body,104,0,False,187,Engelfuͦß kraut vñ wurtzel von den Kriechen Dipteris.,engelfuß kraut vñ wurtzel von den kriechen dipteris.,engelfuss kraut und wurtzel uon den kriechen dipteris
brunfels_apodixis_1531,body,104,1,False,187,Aber in latin Polypodion/ vñ zuͦ teütsch Steinfarb/ oder Engelfuͦß/ darumb das sein bletter sich neygen zuͦ glych den gemeynen Farn.,aber in latin polypodion/ vñ zu teütsch steinfarb/ oder engelfuß/ darumb das sein bletter sich neygen zu glych den gemeynen farn.,aber in latin polypodion und zu teutsch steinfarb oder engelfuss darumb das sein bletter sich neygen zu glych den gemeynen farn
brunfels_apodixis_1531,body,104,2,True,187,Vnd wechßt vff steynen/ des gleich auch gern vff alten bäaͤmen/ darumb es in latin genant würt/ Filix arborea/ Baumfarn.,vnd wechßt vff steynen/ des gleich auch gern vff alten bäämen/ darumb es in latin genant würt/ filix arborea/ baumfarn.,und wechsst uff steynen des gleich auch gern uff alten baamen darumb es in latin genant wurt filix arborea baumfarn
brunfels_apodixis_1531,head,105,0,False,187,¶ Egerling.,egerling.,egerling
brunfels_apodixis_1531,head,105,1,True,187,Fungus.,fungus.,fungus
brunfels_apodixis_1531,body,106,0,False,187,Egerling/ oder Schwammen seind weissz farb schwammen/ in latin Fungus genant.,egerling/ oder schwammen seind weissz farb schwammen/ in latin fungus genant.,egerling oder schwammen seind weissz farb schwammen in latin fungus genant
